Season,ConfAbbrev,WinPercentage,OpponentWinPercentage,WeightedOpponentConfWinPercentage,NCAATournamentBids,LookbackBids1,AvgRecentBids
1994,ovc,0.22077922077922077,0.5411635565312843,0.5250964136601829,1.0,1.0,1.0
1994,pac_ten,0.6777777777777778,0.5149812734082397,0.531898199744928,4.0,3.0,3.8
1994,big_sky,0.5633802816901409,0.39293598233995586,0.45577129057016064,1.0,1.0,1.0
1994,swc,0.5,0.5097173144876325,0.5131259955398063,1.0,2.0,2.2
1994,big_ten,0.8090909090909091,0.5252613240418118,0.495701714526071,7.0,5.0,5.4
1994,mw_coll,0.5333333333333333,0.46859421734795614,0.4815703875518317,,,
1994,swac,0.22058823529411764,0.5234375,0.48714201634497684,1.0,1.0,1.0
1994,big_south,0.29850746268656714,0.5673076923076923,0.5362035261775081,1.0,1.0,1.0
1994,nac,0.5444444444444444,0.4046417759838547,0.44497757942075106,1.0,1.0,1.0
1994,ind,0.2753623188405797,0.5497981157469717,0.5268666345183965,,,
1994,southland,0.3076923076923077,0.4851228978007762,0.5074434147457912,1.0,1.0,1.0
1994,a_sun,0.2823529411764706,0.5684695051783659,0.5295181680401029,2.0,1.0,1.0
1994,ecc,0.22018348623853212,0.46166529266281947,0.46227862500369454,,,
1994,mac,0.5633802816901409,0.4497422680412371,0.4911143402186242,1.0,1.0,1.0
1994,acc,0.7669902912621359,0.5130111524163569,0.49571734402124706,5.0,6.0,5.6
1994,big_east,0.8095238095238095,0.4381551362683438,0.4643047177685054,6.0,3.0,5.2
1994,a_ten,0.6808510638297872,0.5559534467323187,0.5271306438167044,3.0,4.0,2.6
1994,patriot,0.3,0.46653346653346656,0.48099966923234244,1.0,1.0,1.0
1995,ivy,0.32967032967032966,0.4943820224719101,0.4790294856358348,1.0,1.0,1.0
1995,wac,0.5789473684210527,0.5172413793103449,0.5258679796428436,2.0,2.0,2.6
1995,southern,0.21348314606741572,0.6079836233367452,0.5606981612539116,1.0,1.0,1.0
1995,sun_belt,0.4507042253521127,0.4881889763779528,0.465531402794443,1.0,2.0,1.6
1995,meac,0.0958904109589041,0.6202860858257477,0.5868689559151218,1.0,1.0,1.0
1995,sec,0.7235772357723578,0.5234248788368336,0.4890270778940814,5.0,4.0,4.0
1995,maac,0.43,0.4695912263210369,0.4616574007110562,2.0,1.0,1.0
1995,wcc,0.5842696629213483,0.4215291750503018,0.4849033378879495,2.0,1.0,1.0
1995,gmwc,0.6728971962616822,0.47451669595782076,0.4828142021895206,3.0,4.0,3.3333333333333335
1995,mvc,0.5909090909090909,0.525844930417495,0.5152969910806869,2.0,2.0,1.2
1995,caa,0.37755102040816324,0.528,0.511626725568451,1.0,1.0,1.0
1995,big_eight,0.83,0.4781746031746032,0.4810702661220427,5.0,4.0,4.6
1995,mid_cont,0.3088235294117647,0.5245901639344263,0.5367074819807611,,,
1995,big_west,0.5125,0.5412541254125413,0.5451100436087225,1.0,1.0,1.8
1995,metro,0.7289719626168224,0.4814174589455488,0.4813725604589945,3.0,1.0,2.2
1995,nec,0.3246753246753247,0.5012594458438288,0.47748454743787405,1.0,1.0,1.0
1995,ovc,0.32432432432432434,0.5127551020408163,0.4854277963086811,1.0,1.0,1.0
1995,awc,0.1506849315068493,0.5637119113573407,0.5471274217495422,,,
1995,pac_ten,0.7282608695652174,0.48484848484848486,0.5382652653154671,5.0,4.0,3.8
1995,swc,0.4574468085106383,0.5766497461928934,0.5437812225495593,1.0,1.0,2.0
1995,big_sky,0.5342465753424658,0.4257990867579909,0.45861529840343207,1.0,1.0,1.0
1995,big_ten,0.6782608695652174,0.5427852348993288,0.5230930706294327,6.0,7.0,5.8
1995,mw_coll,0.47413793103448276,0.47381144238517325,0.4741120180426091,2.0,2.0,1.6
1995,swac,0.19718309859154928,0.521978021978022,0.5016756808147443,1.0,1.0,1.0
1995,big_south,0.35064935064935066,0.5255102040816326,0.49357634571503295,,,
1995,nac,0.5393258426966292,0.4311632870864461,0.4396385064028469,1.0,1.0,1.0
1995,southland,0.31343283582089554,0.5044699872286079,0.5125664232027007,1.0,1.0,1.0
1995,ind,0.43137254901960786,0.4796116504854369,0.524427205659488,,,
1995,a_sun,0.3010752688172043,0.5808903365906624,0.5140813900255717,1.0,2.0,1.2
1995,mac,0.5492957746478874,0.5254237288135594,0.5057124592212638,2.0,1.0,1.0
1995,acc,0.8367346938775511,0.4818702290076336,0.45151922831759056,4.0,5.0,5.4
1995,big_east,0.7951807228915663,0.47919010123734535,0.4725144441970317,4.0,6.0,5.4
1995,a_ten,0.6170212765957447,0.5550541516245487,0.5227738714501877,2.0,3.0,2.8
1995,patriot,0.3522727272727273,0.4701570680628272,0.45737484086348046,1.0,1.0,1.0
1996,ivy,0.45555555555555555,0.421875,0.4357846144572371,1.0,1.0,1.0
1996,wac,0.618421052631579,0.5064599483204134,0.47742748611443664,2.0,2.0,2.4
1996,southern,0.30851063829787234,0.49616858237547895,0.5173566123072536,1.0,1.0,1.0
1996,sun_belt,0.463768115942029,0.5223880597014925,0.5023307666317007,1.0,1.0,1.4
1996,meac,0.17582417582417584,0.569937369519833,0.5212422713354175,1.0,1.0,1.0
1996,sec,0.7480314960629921,0.4796380090497738,0.4866661093571294,4.0,5.0,4.4
1996,maac,0.6063829787234043,0.40962566844919784,0.44461381025447827,1.0,2.0,1.2
1996,wcc,0.625,0.4190782422293676,0.45329179454648894,2.0,2.0,1.2
1996,mvc,0.5578947368421052,0.4974721941354904,0.48710757002307603,2.0,2.0,1.4
1996,caa,0.4065934065934066,0.4847870182555781,0.4995067519266671,1.0,1.0,1.0
1996,big_eight,0.7281553398058253,0.4848771266540643,0.5115479864495077,4.0,5.0,4.8
1996,mid_cont,0.2638888888888889,0.5545685279187818,0.5480821561899674,1.0,1.0,1.4
1996,big_west,0.375,0.5595667870036101,0.5541549385459966,1.0,1.0,1.4
1996,nec,0.43037974683544306,0.48175182481751827,0.507451457821628,1.0,1.0,1.0
1996,ovc,0.3380281690140845,0.5710691823899371,0.5158804066016329,1.0,1.0,1.0
1996,awc,0.27941176470588236,0.5251989389920424,0.4855977867189056,,,
1996,pac_ten,0.6631578947368421,0.5854870775347912,0.5510498191449893,4.0,5.0,4.0
1996,big_sky,0.3780487804878049,0.4912472647702407,0.46366783897160574,1.0,1.0,1.0
1996,swc,0.5824175824175825,0.5082872928176796,0.4942047262041086,2.0,1.0,1.6
1996,big_ten,0.7355371900826446,0.5453788509575354,0.5363726044299217,5.0,6.0,5.6
1996,mw_coll,0.5,0.5234986945169713,0.4830545581610478,2.0,2.0,1.6
1996,swac,0.2465753424657534,0.5125698324022346,0.485593442757681,1.0,1.0,1.0
1996,big_south,0.30864197530864196,0.48651817116060964,0.46655736013968035,1.0,1.0,1.0
1996,cusa,0.697841726618705,0.5071482317531979,0.5006064974594573,4.0,,
1996,nac,0.3013698630136986,0.5280898876404494,0.5011079866871369,1.0,1.0,1.0
1996,southland,0.2571428571428571,0.5420827389443652,0.5414634337198446,1.0,1.0,1.0
1996,ind,0.3541666666666667,0.4528301886792453,0.41428587113217596,,,
1996,a_sun,0.37254901960784315,0.44808231992516373,0.47403534160290106,1.0,1.0,1.2
1996,mac,0.5068493150684932,0.5352697095435685,0.5163226245024081,1.0,2.0,1.2
1996,acc,0.7572815533980582,0.5344352617079889,0.502595674024225,6.0,4.0,5.2
1996,big_east,0.7543859649122807,0.5372384937238494,0.5213825002506352,5.0,4.0,5.0
1996,a_ten,0.5801526717557252,0.5538461538461539,0.5347712660037014,4.0,2.0,3.0
1996,patriot,0.2840909090909091,0.48799126637554585,0.5111133001449087,1.0,1.0,1.0
1997,ivy,0.4835164835164835,0.4547346514047867,0.44471288673071,1.0,1.0,1.0
1997,wac,0.6496815286624203,0.4978328173374613,0.498376483025589,3.0,2.0,2.2
1997,southern,0.35789473684210527,0.4949771689497717,0.5009866861193426,1.0,1.0,1.0
1997,sun_belt,0.40298507462686567,0.540500736377025,0.4955635987071439,1.0,1.0,1.4
1997,meac,0.10144927536231885,0.5814266487213997,0.5754537437355647,1.0,1.0,1.0
1997,sec,0.6911764705882353,0.5358851674641149,0.5014577171053876,5.0,4.0,4.2
1997,maac,0.42857142857142855,0.44936708860759494,0.4645765606071504,1.0,1.0,1.2
1997,wcc,0.40476190476190477,0.5520958083832336,0.5074916161744661,1.0,2.0,1.4
1997,big_twelve,0.7575757575757576,0.5038461538461538,0.4849581110112268,5.0,,
1997,mvc,0.5806451612903226,0.5350052246603971,0.5169770767977461,1.0,2.0,1.6
1997,caa,0.5222222222222223,0.4845360824742268,0.4944877055659286,1.0,1.0,1.0
1997,mid_cont,0.4146341463414634,0.502944640753828,0.4779077521006864,1.0,1.0,1.2
1997,big_west,0.4537037037037037,0.4971537001897533,0.5199085625827096,1.0,1.0,1.2
1997,nec,0.3924050632911392,0.4722564734895191,0.48972264992945236,1.0,1.0,1.0
1997,ovc,0.21739130434782608,0.5466472303206997,0.5087945733532738,1.0,1.0,1.0
1997,pac_ten,0.6966292134831461,0.5261472785485592,0.5282953885313044,5.0,4.0,4.0
1997,big_sky,0.4027777777777778,0.4942675159235669,0.47104008962003574,1.0,1.0,1.0
1997,mw_coll,0.3218390804597701,0.5969267139479906,0.5262527835704846,1.0,2.0,1.6
1997,big_ten,0.7478260869565218,0.5267629566694987,0.5359273592797559,6.0,5.0,5.6
1997,swac,0.20253164556962025,0.5412960609911055,0.4995095276170895,1.0,1.0,1.0
1997,big_south,0.39080459770114945,0.49477351916376305,0.48833399478129497,1.0,1.0,1.0
1997,cusa,0.5935483870967742,0.5405585106382979,0.505114131295725,4.0,4.0,4.0
1997,southland,0.27848101265822783,0.5614250614250614,0.48749169207518356,1.0,1.0,1.0
1997,ind,0.38461538461538464,0.48661417322834644,0.47652984357065864,,,
1997,a_sun,0.24752475247524752,0.46418338108882523,0.47438566784780384,1.0,1.0,1.2
1997,aec,0.4375,0.5035294117647059,0.49502590909932076,1.0,,
1997,mac,0.5324675324675324,0.49429657794676807,0.48116390083998895,1.0,1.0,1.2
1997,acc,0.8653846153846154,0.4657168299198575,0.4981566317359562,6.0,6.0,5.2
1997,big_east,0.7368421052631579,0.5082372322899505,0.5065007485164692,4.0,5.0,4.6
1997,a_ten,0.6111111111111112,0.5217060167555218,0.5283128007911834,5.0,4.0,3.2
1997,patriot,0.2727272727272727,0.4978678038379531,0.49932871501417614,1.0,1.0,1.0
1998,ivy,0.42105263157894735,0.4577114427860697,0.452686383859422,1.0,1.0,1.0
1998,wac,0.6459627329192547,0.47810437912417514,0.4846170065642297,4.0,3.0,2.4
1998,southern,0.26595744680851063,0.5642633228840125,0.5265447817208275,1.0,1.0,1.0
1998,sun_belt,0.4444444444444444,0.5239852398523985,0.49117060466963014,1.0,1.0,1.4
1998,meac,0.14772727272727273,0.5890257558790594,0.5440306890255141,1.0,1.0,1.0
1998,sec,0.8045112781954887,0.4703703703703704,0.47450760799432967,5.0,5.0,4.4
1998,maac,0.5365853658536586,0.45949214026602175,0.4621607327625723,1.0,1.0,1.2
1998,wcc,0.5581395348837209,0.4788732394366197,0.5070738216477781,1.0,1.0,1.4
1998,big_twelve,0.6691176470588235,0.5269590222861251,0.49621576310780835,4.0,5.0,5.0
1998,mvc,0.5,0.5034562211981567,0.4976104083574374,1.0,1.0,1.6
1998,caa,0.4431818181818182,0.5090702947845805,0.4799948958622668,1.0,1.0,1.0
1998,mid_cont,0.25,0.5984455958549223,0.5241147343703468,1.0,1.0,1.0
1998,big_west,0.4051724137931034,0.5588235294117647,0.5529103584771636,1.0,1.0,1.2
1998,nec,0.36904761904761907,0.45664739884393063,0.4644377003078309,1.0,1.0,1.0
1998,ovc,0.296875,0.5660091047040972,0.5078309925534641,1.0,1.0,1.0
1998,mw_coll,0.5652173913043478,0.5054021608643458,0.4610237890376064,3.0,1.0,1.6
1998,pac_ten,0.6836734693877551,0.5729468599033817,0.5406427473173223,4.0,5.0,4.2
1998,big_sky,0.35714285714285715,0.501466275659824,0.4943527897596851,1.0,1.0,1.0
1998,big_ten,0.7,0.5173453996983409,0.5118328838334067,5.0,6.0,5.8
1998,swac,0.1791044776119403,0.5613496932515337,0.5116117405160355,1.0,1.0,1.0
1998,big_south,0.23943661971830985,0.504950495049505,0.46647685453489435,1.0,1.0,1.0
1998,cusa,0.5886524822695035,0.5673807878369039,0.538899789103397,3.0,4.0,4.0
1998,southland,0.29213483146067415,0.4908256880733945,0.5012777749614349,1.0,1.0,1.0
1998,a_sun,0.3106796116504854,0.4885114885114885,0.46781602656766963,1.0,1.0,1.2
1998,aec,0.44,0.46657929226736566,0.4819940157799241,1.0,1.0,1.0
1998,mac,0.42857142857142855,0.5702857142857143,0.5420873287654483,2.0,1.0,1.2
1998,acc,0.8108108108108109,0.5022026431718062,0.4731090263285678,5.0,6.0,5.4
1998,big_east,0.7372881355932204,0.5210016155088854,0.5077948638281775,5.0,4.0,4.4
1998,a_ten,0.6304347826086957,0.5352214960058097,0.5237358122422918,5.0,5.0,3.6
1998,patriot,0.3258426966292135,0.4663677130044843,0.4840569132253511,1.0,1.0,1.0
1999,ivy,0.37777777777777777,0.4657258064516129,0.46625142557649557,1.0,1.0,1.0
1999,wac,0.6063829787234043,0.46794871794871795,0.45818700668440826,3.0,4.0,2.6
1999,southern,0.3448275862068966,0.5700110253583242,0.540719144250297,1.0,1.0,1.0
1999,sun_belt,0.4639175257731959,0.46223316912972084,0.47840921281341314,1.0,1.0,1.2
1999,meac,0.14457831325301204,0.5902031063321386,0.527085432088633,1.0,1.0,1.0
1999,sec,0.762589928057554,0.48226415094339625,0.4657334198266566,6.0,5.0,4.6
1999,maac,0.5357142857142857,0.4238095238095238,0.4252039188514617,1.0,1.0,1.2
1999,wcc,0.48936170212765956,0.4953560371517028,0.5015941862210384,1.0,1.0,1.4
1999,big_twelve,0.6382978723404256,0.5178451178451179,0.4820218661382355,5.0,4.0,4.5
1999,mvc,0.6588235294117647,0.5064327485380117,0.4706930464223766,3.0,1.0,1.6
1999,caa,0.45454545454545453,0.48,0.4533039064699184,1.0,1.0,1.0
1999,mid_cont,0.30666666666666664,0.5041031652989449,0.48533813212120974,1.0,1.0,1.0
1999,big_west,0.3619047619047619,0.5394622723330442,0.5463763009231916,1.0,1.0,1.0
1999,nec,0.3230769230769231,0.5123456790123457,0.5321871913871585,1.0,1.0,1.0
1999,ovc,0.24242424242424243,0.5949926362297496,0.5861564487931397,1.0,1.0,1.0
1999,pac_ten,0.7578947368421053,0.5339901477832513,0.5273332733218791,4.0,4.0,4.4
1999,big_sky,0.3924050632911392,0.5304878048780488,0.5035894799296308,1.0,1.0,1.0
1999,mw_coll,0.449438202247191,0.5179606025492468,0.5072996259773397,1.0,3.0,2.0
1999,big_ten,0.7862595419847328,0.5415135929463629,0.5345406268961861,7.0,5.0,5.8
1999,swac,0.13559322033898305,0.6113821138211382,0.5552132907375724,1.0,1.0,1.0
1999,big_south,0.20689655172413793,0.5670840787119857,0.49610160344418025,1.0,1.0,1.0
1999,cusa,0.6423357664233577,0.5271700776287932,0.5043839556679666,4.0,3.0,3.6666666666666665
1999,southland,0.2054794520547945,0.6005056890012642,0.5651277138687323,1.0,1.0,1.0
1999,ind,0.26,0.5346715328467153,0.5097396104444943,,,
1999,a_sun,0.30434782608695654,0.4965277777777778,0.4531831560278873,1.0,1.0,1.2
1999,aec,0.43209876543209874,0.4926829268292683,0.46868896042732777,1.0,1.0,1.0
1999,mac,0.5274725274725275,0.5135983263598326,0.5113469961769688,2.0,2.0,1.4
1999,acc,0.7982456140350878,0.5152329749103942,0.4894850609880661,3.0,5.0,5.2
1999,big_east,0.7338709677419355,0.511284046692607,0.505906155682578,5.0,5.0,4.8
1999,a_ten,0.5,0.5840179238237491,0.5531771713947128,3.0,5.0,3.8
1999,patriot,0.37209302325581395,0.4864864864864865,0.4756755869608518,1.0,1.0,1.0
2000,ivy,0.37254901960784315,0.451586655817738,0.4746976392211683,1.0,1.0,1.0
2000,wac,0.6635514018691588,0.4751286449399657,0.46117936363466383,2.0,3.0,2.8
2000,mwc,0.5882352941176471,0.5027881040892194,0.47637619969354245,2.0,,
2000,southern,0.35514018691588783,0.4991749174917492,0.4949048846220782,1.0,1.0,1.0
2000,sun_belt,0.4117647058823529,0.504302925989673,0.47739612657198915,1.0,1.0,1.0
2000,meac,0.1485148514851485,0.5642361111111112,0.5239137757272315,1.0,1.0,1.0
2000,sec,0.7666666666666667,0.4815035799522673,0.4666107212059371,6.0,6.0,5.0
2000,maac,0.42391304347826086,0.48236415633937085,0.47936033131636674,1.0,1.0,1.2
2000,wcc,0.5346534653465347,0.500441306266549,0.5343571534899914,2.0,1.0,1.4
2000,big_twelve,0.7142857142857143,0.5350194552529183,0.4982623365170657,6.0,5.0,4.666666666666667
2000,mvc,0.6213592233009708,0.48530646515533166,0.4862704352795024,2.0,3.0,1.8
2000,caa,0.494949494949495,0.48621323529411764,0.4635770549262347,1.0,1.0,1.0
2000,mid_cont,0.24468085106382978,0.5395614871306006,0.5244924332681037,1.0,1.0,1.0
2000,big_west,0.4117647058823529,0.5483636363636364,0.551025166256831,1.0,1.0,1.0
2000,nec,0.3619047619047619,0.47338709677419355,0.48445240370755105,1.0,1.0,1.0
2000,ovc,0.4,0.49067599067599066,0.4889961088011315,1.0,1.0,1.0
2000,pac_ten,0.6846846846846847,0.5647149460708782,0.5412674742456547,4.0,4.0,4.4
2000,mw_coll,0.5233644859813084,0.4647887323943662,0.4852695183690192,1.0,1.0,1.8
2000,big_sky,0.4675324675324675,0.5102533172496985,0.49221421232033935,1.0,1.0,1.0
2000,big_ten,0.6976744186046512,0.5572987721691678,0.5557051210099404,6.0,7.0,5.8
2000,swac,0.0958904109589041,0.5916167664670658,0.5673222024108732,1.0,1.0,1.0
2000,big_south,0.3181818181818182,0.5045685279187817,0.47948916728056334,1.0,1.0,1.0
2000,cusa,0.684931506849315,0.5342548076923077,0.5050420777056271,4.0,4.0,3.75
2000,ind,0.23809523809523808,0.5322153574580759,0.4706570210009967,,,
2000,southland,0.2948717948717949,0.5769656699889258,0.5315576477811619,1.0,1.0,1.0
2000,a_sun,0.29069767441860467,0.4900314795383001,0.48436570403950924,1.0,1.0,1.0
2000,aec,0.41935483870967744,0.463302752293578,0.46119284761040286,1.0,1.0,1.0
2000,mac,0.5871559633027523,0.487673343605547,0.5049431956318311,1.0,2.0,1.6
2000,acc,0.6754385964912281,0.5380989787902593,0.5275388793406806,3.0,3.0,4.8
2000,big_east,0.7125,0.49451754385964913,0.501566416161396,5.0,5.0,4.6
2000,a_ten,0.5586206896551724,0.5566948130277443,0.5519664472940441,3.0,3.0,3.8
2000,patriot,0.43617021276595747,0.40865800865800866,0.4259165635335995,1.0,1.0,1.0
2001,ivy,0.3333333333333333,0.4970414201183432,0.4933262965724076,1.0,1.0,1.0
2001,wac,0.7070707070707071,0.44808231992516373,0.4459772077677872,2.0,2.0,2.8
2001,mwc,0.61,0.48430066603235017,0.4698276680213309,1.0,2.0,2.0
2001,southern,0.3333333333333333,0.5170178282009724,0.5044457795489301,1.0,1.0,1.0
2001,sun_belt,0.3805309734513274,0.5193548387096775,0.5146188644420043,1.0,1.0,1.0
2001,meac,0.2553191489361702,0.5614203454894434,0.5277833062091708,1.0,1.0,1.0
2001,sec,0.8,0.5016857720836143,0.4797763742140268,6.0,6.0,5.2
2001,maac,0.4787234042553192,0.49107142857142855,0.4838309695399143,1.0,1.0,1.0
2001,wcc,0.4270833333333333,0.5317220543806647,0.5342297749211431,1.0,2.0,1.4
2001,big_twelve,0.7333333333333333,0.5010555946516537,0.49001680595667985,6.0,6.0,5.0
2001,mvc,0.5473684210526316,0.4722792607802875,0.4634252736864698,2.0,2.0,1.8
2001,caa,0.5151515151515151,0.4761450381679389,0.449175580691469,1.0,1.0,1.0
2001,mid_cont,0.3448275862068966,0.5310796074154853,0.5035810946018199,1.0,1.0,1.0
2001,big_west,0.4473684210526316,0.5040091638029782,0.49800086814856853,1.0,1.0,1.0
2001,nec,0.2413793103448276,0.5192507804370448,0.5257032095092771,1.0,1.0,1.0
2001,ovc,0.4375,0.470314318975553,0.4759413039357835,1.0,1.0,1.0
2001,pac_ten,0.7102803738317757,0.5357737104825291,0.5305597973881303,5.0,4.0,4.2
2001,mw_coll,0.5445544554455446,0.5014191106906338,0.4727495410520232,1.0,1.0,1.6
2001,big_sky,0.35,0.5171568627450981,0.5215772313464562,1.0,1.0,1.0
2001,big_ten,0.7633587786259542,0.5393180236604036,0.5373915155808681,7.0,6.0,5.8
2001,swac,0.1282051282051282,0.636144578313253,0.5493048967003781,1.0,1.0,1.0
2001,big_south,0.25842696629213485,0.5178947368421053,0.49987754999525347,1.0,1.0,1.0
2001,cusa,0.541095890410959,0.5810055865921788,0.5539528916235512,2.0,4.0,3.8
2001,ind,0.2916666666666667,0.4696517412935323,0.4641047320395888,,,
2001,southland,0.21311475409836064,0.5979381443298969,0.5610093544684529,1.0,1.0,1.0
2001,a_sun,0.37037037037037035,0.5027746947835738,0.4740960266804189,1.0,1.0,1.0
2001,aec,0.4318181818181818,0.471,0.4585838055781918,1.0,1.0,1.0
2001,mac,0.38181818181818183,0.5795918367346938,0.53805692912538,1.0,1.0,1.4
2001,acc,0.7636363636363637,0.5024752475247525,0.5216490893162642,6.0,3.0,4.6
2001,big_east,0.7707006369426752,0.4746059544658494,0.47623535746644113,5.0,5.0,4.8
2001,a_ten,0.5555555555555556,0.5707578806170356,0.5392345702086478,3.0,3.0,4.0
2001,patriot,0.45161290322580644,0.42262443438914027,0.4280800603467459,1.0,1.0,1.0
2002,ivy,0.5454545454545454,0.44434470377019747,0.4347061516506704,1.0,1.0,1.0
2002,wac,0.5918367346938775,0.48826714801444043,0.503311002425783,2.0,2.0,2.8
2002,mwc,0.6565656565656566,0.5129186602870813,0.4977086476147434,3.0,1.0,1.5
2002,southern,0.4791666666666667,0.48799231508165225,0.4928760254150647,1.0,1.0,1.0
2002,sun_belt,0.4830508474576271,0.5041761579347,0.49228683557142117,1.0,1.0,1.0
2002,meac,0.22772277227722773,0.5515320334261838,0.5242950254216571,1.0,1.0,1.0
2002,sec,0.782312925170068,0.5134408602150538,0.4876657521537227,6.0,6.0,5.6
2002,maac,0.35789473684210527,0.45142296368989204,0.45672074358285136,1.0,1.0,1.0
2002,wcc,0.45454545454545453,0.5447316103379721,0.5207284160879829,2.0,1.0,1.2
2002,big_twelve,0.7183098591549296,0.5104166666666666,0.49322488333488457,6.0,6.0,5.2
2002,mvc,0.4752475247524752,0.538755980861244,0.4735655876677542,2.0,2.0,1.8
2002,caa,0.5,0.4960238568588469,0.44892935975760406,1.0,1.0,1.0
2002,mid_cont,0.44565217391304346,0.4849137931034483,0.4963730693972317,1.0,1.0,1.0
2002,big_west,0.4430379746835443,0.5045662100456622,0.514885304163738,1.0,1.0,1.0
2002,nec,0.2967032967032967,0.5173410404624278,0.5023436048358251,1.0,1.0,1.0
2002,ovc,0.27631578947368424,0.5888501742160279,0.5341594758192498,1.0,1.0,1.0
2002,pac_ten,0.7157894736842105,0.5330275229357798,0.5199997758416055,6.0,5.0,4.4
2002,big_sky,0.38823529411764707,0.5248868778280543,0.5147843069435732,1.0,1.0,1.0
2002,big_ten,0.6363636363636364,0.5826558265582655,0.5388160315782117,5.0,7.0,6.2
2002,swac,0.16049382716049382,0.5241448692152918,0.5424695692132399,1.0,1.0,1.0
2002,big_south,0.18072289156626506,0.5542452830188679,0.5326588590831031,1.0,1.0,1.0
2002,cusa,0.6369047619047619,0.5203969128996693,0.5166377609694922,3.0,2.0,3.4
2002,southland,0.30666666666666664,0.5388127853881278,0.5288676665597638,1.0,1.0,1.0
2002,ind,0.32142857142857145,0.5092250922509225,0.4886944015342766,,,
2002,a_sun,0.36363636363636365,0.5389876880984952,0.5046048963485702,1.0,1.0,1.0
2002,aec,0.28,0.5018248175182481,0.48537498627360487,1.0,1.0,1.0
2002,mac,0.4796747967479675,0.5131876412961568,0.4923922716520624,1.0,1.0,1.4
2002,acc,0.7272727272727273,0.5152514427040396,0.5155921338888186,4.0,6.0,4.6
2002,horizon,0.4891304347826087,0.48911917098445595,0.47229428758314823,1.0,,
2002,big_east,0.7383720930232558,0.48344017094017094,0.4862263996051015,6.0,5.0,4.8
2002,a_ten,0.5217391304347826,0.576702737110121,0.538725415112748,1.0,3.0,3.8
2002,patriot,0.37623762376237624,0.47129629629629627,0.45502201577103274,1.0,1.0,1.0
2003,ivy,0.39,0.4952741020793951,0.48988085780327884,1.0,1.0,1.0
2003,wac,0.5172413793103449,0.5267857142857143,0.5203678062716693,1.0,2.0,2.6
2003,mwc,0.7009345794392523,0.4932270916334661,0.508176016415072,3.0,3.0,2.0
2003,southern,0.38235294117647056,0.5212858384013901,0.5304406348772331,1.0,1.0,1.0
2003,sun_belt,0.515625,0.4852233676975945,0.4900842695854145,1.0,1.0,1.0
2003,meac,0.20833333333333334,0.5042016806722689,0.5028674907097537,1.0,1.0,1.0
2003,sec,0.7697841726618705,0.5368567454798331,0.5031012148685626,6.0,6.0,5.8
2003,maac,0.5,0.4668803418803419,0.4771695569846307,1.0,1.0,1.0
2003,wcc,0.5196078431372549,0.49079189686924496,0.5141683986707778,2.0,2.0,1.4
2003,big_twelve,0.782608695652174,0.4816753926701571,0.4840473373545927,6.0,6.0,5.4
2003,mvc,0.47368421052631576,0.5383867832847424,0.4866462463963684,2.0,2.0,2.0
2003,caa,0.45977011494252873,0.49162011173184356,0.46034392186967854,1.0,1.0,1.0
2003,mid_cont,0.34,0.48218940052128584,0.49007673687066466,1.0,1.0,1.0
2003,big_west,0.38823529411764707,0.5096056622851365,0.5224780585496595,1.0,1.0,1.0
2003,nec,0.35185185185185186,0.45879354290569246,0.4851684289874692,1.0,1.0,1.0
2003,ovc,0.375,0.48715313463514903,0.5077649459558704,1.0,1.0,1.0
2003,big_sky,0.45263157894736844,0.505736137667304,0.502736692340885,1.0,1.0,1.0
2003,pac_ten,0.6842105263157895,0.5316223648029331,0.5306734906533336,5.0,6.0,4.6
2003,big_ten,0.6984126984126984,0.5237410071942447,0.537916726354451,5.0,5.0,6.0
2003,swac,0.18888888888888888,0.5219047619047619,0.5123504752266207,1.0,1.0,1.0
2003,big_south,0.3404255319148936,0.5414225941422595,0.47294017015572354,1.0,1.0,1.0
2003,cusa,0.6274509803921569,0.5449065702230259,0.5175301211420242,4.0,3.0,3.2
2003,southland,0.25396825396825395,0.5640326975476839,0.5226944575214643,1.0,1.0,1.0
2003,ind,0.26582278481012656,0.4897466827503016,0.4531544102165177,,,
2003,a_sun,0.4307692307692308,0.4339622641509434,0.46192354289526655,1.0,1.0,1.0
2003,aec,0.4,0.4759660697455231,0.4887131507485147,1.0,1.0,1.0
2003,mac,0.5,0.521669341894061,0.5285838273487713,1.0,1.0,1.4
2003,horizon,0.53,0.4418604651162791,0.4735010362894797,2.0,1.0,1.0
2003,acc,0.7669902912621359,0.49822380106571934,0.5149298939074,4.0,4.0,4.2
2003,big_east,0.7055214723926381,0.5128059191804212,0.5140133056251204,4.0,6.0,5.2
2003,a_ten,0.5362318840579711,0.5725034199726402,0.5456308978490689,3.0,1.0,3.0
2003,patriot,0.4175824175824176,0.43730886850152906,0.4504549311885256,1.0,1.0,1.0
2004,ivy,0.29591836734693877,0.5284715284715285,0.487727237928069,1.0,1.0,1.0
2004,wac,0.6043956043956044,0.5015479876160991,0.49568221850604083,2.0,1.0,2.0
2004,mwc,0.6565656565656566,0.48811700182815354,0.49688655508904356,3.0,3.0,2.25
2004,southern,0.41509433962264153,0.5150442477876106,0.5129016361301958,1.0,1.0,1.0
2004,sun_belt,0.45217391304347826,0.4666666666666667,0.4796280444087532,1.0,1.0,1.0
2004,meac,0.1414141414141414,0.5102230483271375,0.5266949882204127,1.0,1.0,1.0
